"","V1"
"X2019.03.10.13",0.00565200692873882
"X2019.03.10.14",0.00760288602984343
"X2019.03.10.15",0.00351051107348693
"X2019.03.10.16",0.00386495932962602
"X2019.03.10.17",0.00242539979207546
"X2019.03.10.18",0.00189929721377489
"X2019.03.10.19",0.000788946025268417
"X2019.03.10.20",0.00585966799491618
"X2019.03.10.21",0.00106722071027227
"X2019.03.10.22",0.0011319566058226
"X2019.03.10.23",0.000172194460782965
"X2019.03.11",0.000828982875366009
"X2019.03.11.1",0.0030222397440621
"X2019.03.11.2",0.00168518269971913
"X2019.03.11.3",0.00142985194555235
"X2019.03.11.4",0.00894793142579519
"X2019.03.11.5",0.00914024589742964
"X2019.03.11.6",0.00292395274624314
"X2019.03.11.7",0.00498679436075845
"X2019.03.11.8",0.00199233288070355
"X2019.03.11.9",0.00421758193432645
"X2019.03.11.10",0.00739528461509811
"X2019.03.11.11",0.00517724390627904
"X2019.03.11.12",0.0101651740032655
"X2019.03.11.13",0.00639396749791497
"X2019.03.11.14",0.000232630175149728
"X2019.03.11.15",0.0046013094885241
"X2019.03.11.16",0.00239705347416441
"X2019.03.11.17",0.00233471552435381
"X2019.03.11.18",0.00292871734777351
"X2019.03.11.19",0.00496105451591621
"X2019.03.11.20",0.00247295368886866
"X2019.03.11.21",0.00197476573214598
"X2019.03.11.22",0.000634396744142055
"X2019.03.11.23",0.00229048753631856
"X2019.03.12",0.00789312745325634
"X2019.03.12.1",0.00559749095633757
"X2019.03.12.2",0.00479213011240991
"X2019.03.12.3",0.00146914028896099
"X2019.03.12.4",0.0041300459049361
"X2019.03.12.5",0.000432553014661754
"X2019.03.12.6",0.00150767819170638
"X2019.03.12.7",0.000795247722130942
"X2019.03.12.8",0.015441083508253
"X2019.03.12.9",0.00163791010977841
"X2019.03.12.10",0.00227626371893045
"X2019.03.12.11",0.00292038962570345
"X2019.03.12.12",0.00467033951397736
"X2019.03.12.13",0.00157860602322285
"X2019.03.12.14",0.000581367129782265
"X2019.03.12.15",0.0083886005711646
"X2019.03.12.16",0.00475655722369365
"X2019.03.12.17",0.00110258983151881
"X2019.03.12.18",0.000761954242032655
"X2019.03.12.19",0.000694808056310666
"X2019.03.12.20",0.00432293684272183
"X2019.03.12.21",0.000358650078738769
"X2019.03.12.22",0.000577744333959801
