"","V1"
"X2020.03.06.20",0.00201854974593345
"X2020.03.06.21",0.00567969471397064
"X2020.03.06.22",0.006317736060974
"X2020.03.06.23",0.00466234117250237
"X2020.03.07",0.0320007169052762
"X2020.03.07.1",0.0155828742801188
"X2020.03.07.2",0.00740892122184026
"X2020.03.07.3",0.00539825157669611
"X2020.03.07.4",0.00509837972203475
"X2020.03.07.5",0.00471957017747471
"X2020.03.07.6",0.0121809485151336
"X2020.03.07.7",0.0334204991028288
"X2020.03.07.8",0.0315710589990671
"X2020.03.07.9",0.00718121431096763
"X2020.03.07.10",0.00884693782649422
"X2020.03.07.11",0.00526092788645244
"X2020.03.07.12",0.0186052366930691
"X2020.03.07.13",0.00617344013009952
"X2020.03.07.14",0.0220329264694352
"X2020.03.07.15",0.0106549221878693
"X2020.03.07.16",0.00778018851701834
"X2020.03.07.17",0.0022698751959395
"X2020.03.07.18",0.00423009599660186
"X2020.03.07.19",0.00259232035941531
"X2020.03.07.20",0.00650211085939321
"X2020.03.07.21",0.0035807656607296
"X2020.03.07.22",0.00685808150339712
"X2020.03.07.23",0.0137143293889836
"X2020.03.08",0.437172069288323
"X2020.03.08.1",0.0359658451044445
"X2020.03.08.2",0.0259926180844797
"X2020.03.08.3",0.000851269811800509
"X2020.03.08.4",0.0363996585023439
"X2020.03.08.5",0.00312581219662584
"X2020.03.08.6",0.00883907135373614
"X2020.03.08.7",0.0406904682265132
"X2020.03.08.8",0.0335696630953187
"X2020.03.08.9",0.101392072678374
"X2020.03.08.10",0.0324960431017773
"X2020.03.08.11",0.0199717529295415
"X2020.03.08.12",0.0421016298995231
"X2020.03.08.13",0.000721687468444702
"X2020.03.08.14",0.0104013427571481
"X2020.03.08.15",0.000726274806388028
"X2020.03.08.16",0.00345650339046979
"X2020.03.08.17",0.00416023765026958
"X2020.03.08.18",0.00381727698206075
"X2020.03.08.19",0.00876408984635917
"X2020.03.08.20",0.00555437652751594
"X2020.03.08.21",0.0139936899598433
"X2020.03.08.22",0.0203331636667674
"X2020.03.08.23",0.0149486341655929
"X2020.03.09",0.337282791668057
"X2020.03.09.1",0.0277907674950962
"X2020.03.09.2",0.0504591390872683
"X2020.03.09.3",0.0169501102337374
"X2020.03.09.4",0.00662017558911142
"X2020.03.09.5",0.0342553968468957
"X2020.03.09.6",0.00631593013696099
"X2020.03.09.7",0.0592936613245088
"X2020.03.09.8",0.0356243688402214
"X2020.03.09.9",0.0241974230443867
"X2020.03.09.10",0.0567801114836637
"X2020.03.09.11",0.0381129693800255
"X2020.03.09.12",0.0450175825656869
"X2020.03.09.13",0.0337072879163641
"X2020.03.09.14",0.00584481005398606
"X2020.03.09.15",0.0310342038263899
"X2020.03.09.16",0.0267544559833109
"X2020.03.09.17",0.0163450497562687
"X2020.03.09.18",0.00750414345871186
"X2020.03.09.19",0.0029660550869694
"X2020.03.09.20",0.0322461302015992
"X2020.03.09.21",0.000892191473373767
"X2020.03.09.22",0.0368788290043663
"X2020.03.09.23",0.0138402871081645
"X2020.03.10",0.0557214578540221
"X2020.03.10.1",0.0147914951126823
"X2020.03.10.2",0.00683966888793429
"X2020.03.10.3",0.0139181224503148
"X2020.03.10.4",0.00234686995994367
"X2020.03.10.5",0.0330397131525962
"X2020.03.10.6",0.0120123668311834
"X2020.03.10.7",0.0221548338745034
"X2020.03.10.8",0.0207153458782547
"X2020.03.10.9",0.0667610529802747
"X2020.03.10.10",0.0045339333760911
"X2020.03.10.11",0.0181785320747309
"X2020.03.10.12",0.0297518790105716
"X2020.03.10.13",0.00211608042306838
"X2020.03.10.14",0.0499933123708884
"X2020.03.10.15",0.00962964781342007
"X2020.03.10.16",0.0169269905235143
"X2020.03.10.17",0.0171158351603358
"X2020.03.10.18",0.0231084562450334
"X2020.03.10.19",0.0029477792753003
"X2020.03.10.20",0.00931524511954586
"X2020.03.10.21",0.0155384093751757
"X2020.03.10.22",0.00462935672118184
"X2020.03.10.23",0.0254662782952943
"X2020.03.11",0.0803570659730134
"X2020.03.11.1",0.00517115542721851
"X2020.03.11.2",0.0429335493470536
"X2020.03.11.3",0.0287547543203192
"X2020.03.11.4",0.0332717998104564
"X2020.03.11.5",0.00853215109388011
"X2020.03.11.6",0.0313039967675934
"X2020.03.11.7",0.0423274508866502
"X2020.03.11.8",0.00938334845812898
"X2020.03.11.9",0.00486548933265914
"X2020.03.11.10",0.0322159446200741
"X2020.03.11.11",0.00584782402963577
"X2020.03.11.12",0.00138373425825747
"X2020.03.11.13",0.00884693782649422
"X2020.03.11.14",0.0402960532583514
"X2020.03.11.15",0.00595520344752116
"X2020.03.11.16",9.85806862760333e-05
"X2020.03.11.17",0.00468558833774424
"X2020.03.11.18",0.0269905930750054
"X2020.03.11.19",0.00829484819504461
"X2020.03.11.20",0.00213546817524329
"X2020.03.11.21",0.0109763744728001
"X2020.03.11.22",0.0193131294184336
"X2020.03.11.23",8.79948907705521e-05
"X2020.03.12",1.01921369227006
"X2020.03.12.1",0.165214423961403
"X2020.03.12.2",0.000935557376812981
"X2020.03.12.3",0.0189016525589338
"X2020.03.12.4",0.106966086886765
"X2020.03.12.5",0.00623334154652468
"X2020.03.12.6",0.0821099773025759
