unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1571698800,21/10/2019 23:00,ETH/USD,173.82,174.48,173.55,174.24,57106.46,328.04
1571695200,21/10/2019 22:00,ETH/USD,174.43,175,173.4,173.82,152037.84,871.26
1571691600,21/10/2019 21:00,ETH/USD,173.73,174.84,173.69,174.43,63355.12,363.57
1571688000,21/10/2019 20:00,ETH/USD,173.51,173.92,173.19,173.73,103904.05,599.07
1571684400,21/10/2019 19:00,ETH/USD,173.3,173.75,173.08,173.51,101229.64,583.66
1571680800,21/10/2019 18:00,ETH/USD,173.6,173.72,172.93,173.3,85600.1,494.16
1571677200,21/10/2019 17:00,ETH/USD,172.75,173.72,172.68,173.6,140075.61,808.31
1571673600,21/10/2019 16:00,ETH/USD,172.9,173.24,171.84,172.75,122816.87,711.6
1571670000,21/10/2019 15:00,ETH/USD,176.55,176.88,171.72,172.9,1763843.9,10146.81
1571666400,21/10/2019 14:00,ETH/USD,176.47,176.72,176.07,176.55,268899.58,1525.37
1571662800,21/10/2019 13:00,ETH/USD,176.35,177.01,176.05,176.47,158607.05,899.54
1571659200,21/10/2019 12:00,ETH/USD,176.54,177.23,176.25,176.35,171916.42,972.85
1571655600,21/10/2019 11:00,ETH/USD,177.09,178.19,176.39,176.54,246442.05,1390.37
1571652000,21/10/2019 10:00,ETH/USD,174.12,177.52,174.09,177.09,416796.44,2359.73
1571648400,21/10/2019 9:00,ETH/USD,174.45,174.45,173.81,174.12,127779.88,733.95
1571644800,21/10/2019 8:00,ETH/USD,174.18,174.52,173.48,174.45,318595.27,1829.12
1571641200,21/10/2019 7:00,ETH/USD,174.5,174.7,173.42,174.18,245924.04,1412
1571637600,21/10/2019 6:00,ETH/USD,174.35,174.76,174.28,174.5,37745.76,216.25
1571634000,21/10/2019 5:00,ETH/USD,174.47,174.67,173.68,174.35,133781.48,768.32
1571630400,21/10/2019 4:00,ETH/USD,174.86,174.88,174.18,174.47,39437.46,226.07
1571626800,21/10/2019 3:00,ETH/USD,175.29,175.45,174.51,174.86,40465.55,231.25
1571623200,21/10/2019 2:00,ETH/USD,174.81,175.39,174.51,175.29,200331.99,1143.97
1571619600,21/10/2019 1:00,ETH/USD,174.6,174.93,174.22,174.81,29761.36,170.44
1571616000,21/10/2019 0:00,ETH/USD,175.62,175.62,174.43,174.6,93350.13,533.17
1571612400,20/10/2019 23:00,ETH/USD,174.85,175.62,174.85,175.62,43574.81,248.75
1571608800,20/10/2019 22:00,ETH/USD,175.2,175.98,174.76,174.85,40961.62,233.86
1571605200,20/10/2019 21:00,ETH/USD,174.71,175.2,174.41,175.2,47204.8,269.92
1571601600,20/10/2019 20:00,ETH/USD,176.03,176.8,174.71,174.71,170865.66,972.51
1571598000,20/10/2019 19:00,ETH/USD,175.05,176.29,175.05,176.03,147003.74,837.34
1571594400,20/10/2019 18:00,ETH/USD,175.53,175.88,174.89,175.05,69849.49,398.59
1571590800,20/10/2019 17:00,ETH/USD,174.05,176.4,173.86,175.53,265325.8,1515.17
1571587200,20/10/2019 16:00,ETH/USD,173.23,174.44,172.98,174.05,42027.16,241.92
1571583600,20/10/2019 15:00,ETH/USD,173.34,173.89,172.79,173.23,51190.13,295.71
1571580000,20/10/2019 14:00,ETH/USD,172.04,173.35,172.04,173.34,157938.82,913.93
1571576400,20/10/2019 13:00,ETH/USD,172.32,172.56,171.89,172.04,31526.3,182.97
1571572800,20/10/2019 12:00,ETH/USD,171.33,172.6,171.2,172.32,52047.43,302.29
1571569200,20/10/2019 11:00,ETH/USD,171.68,171.71,171.17,171.33,22131.33,129.19
1571565600,20/10/2019 10:00,ETH/USD,172,172.02,171.46,171.68,107712.72,627.41
1571562000,20/10/2019 9:00,ETH/USD,171.12,172.77,170.82,172,70016.63,406.99
1571558400,20/10/2019 8:00,ETH/USD,170.15,171.12,169.71,171.12,97065.88,569.77
1571554800,20/10/2019 7:00,ETH/USD,170.9,171.16,169.77,170.15,76325.72,448.19
1571551200,20/10/2019 6:00,ETH/USD,170.79,171.2,170.25,170.9,52533.23,307.54
1571547600,20/10/2019 5:00,ETH/USD,170.58,171.02,170.32,170.79,40403.86,236.81
1571544000,20/10/2019 4:00,ETH/USD,170.1,170.72,169.78,170.58,34142.07,200.54
1571540400,20/10/2019 3:00,ETH/USD,170,170.53,169.95,170.1,55989.46,329.21
1571536800,20/10/2019 2:00,ETH/USD,170.08,170.85,169.47,170,113416.4,666.67
1571533200,20/10/2019 1:00,ETH/USD,171.02,171.14,169.23,170.08,491259.88,2888.61
1571529600,20/10/2019 0:00,ETH/USD,172.08,172.16,170.76,171.02,40837.42,238.37
1571526000,19/10/2019 23:00,ETH/USD,171.35,172.08,171.08,172.08,17399.35,101.53
1571522400,19/10/2019 22:00,ETH/USD,172,172.02,171.04,171.35,48632.81,283.33
1571518800,19/10/2019 21:00,ETH/USD,171.55,172.31,171.02,172,24914.36,145.17
1571515200,19/10/2019 20:00,ETH/USD,171.16,171.56,169.66,171.55,301389.75,1766.32
1571511600,19/10/2019 19:00,ETH/USD,172.26,172.26,170.5,171.16,134514.08,785.03
1571508000,19/10/2019 18:00,ETH/USD,173.06,173.07,171.99,172.26,39622.96,230.16
1571504400,19/10/2019 17:00,ETH/USD,171.89,173.06,171.47,173.06,22747.68,132
1571500800,19/10/2019 16:00,ETH/USD,173.1,173.5,170.84,171.89,149450.17,869.15
1571497200,19/10/2019 15:00,ETH/USD,173.7,174.08,173.1,173.1,27108.07,155.98
1571493600,19/10/2019 14:00,ETH/USD,173.84,174.24,173.55,173.7,12142.91,69.87
1571490000,19/10/2019 13:00,ETH/USD,174.37,174.96,173.59,173.84,189476.37,1086.56
1571486400,19/10/2019 12:00,ETH/USD,173.46,175.01,170.5,174.37,538895.25,3112.81
1571482800,19/10/2019 11:00,ETH/USD,173.37,173.74,173.2,173.46,20259.95,116.77
1571479200,19/10/2019 10:00,ETH/USD,173.65,173.65,173.01,173.37,25145.19,145.16
1571475600,19/10/2019 9:00,ETH/USD,174.19,174.33,173.38,173.65,30362.2,174.66
1571472000,19/10/2019 8:00,ETH/USD,173.56,175.06,173.56,174.19,180023.16,1032.55
1571468400,19/10/2019 7:00,ETH/USD,173.53,173.72,173.18,173.56,134996.29,779.22
1571464800,19/10/2019 6:00,ETH/USD,173.57,173.86,172.76,173.53,29398.28,169.94
1571461200,19/10/2019 5:00,ETH/USD,173.7,173.93,173.23,173.57,31763.69,183.11
1571457600,19/10/2019 4:00,ETH/USD,174.01,174.01,173.43,173.7,54159.97,311.76
1571454000,19/10/2019 3:00,ETH/USD,172.41,174.05,172.41,174.01,85034.2,489.62
1571450400,19/10/2019 2:00,ETH/USD,172.27,172.41,171.7,172.41,14434.77,83.99
1571446800,19/10/2019 1:00,ETH/USD,172.41,172.74,172.14,172.27,9593.92,55.63
1571443200,19/10/2019 0:00,ETH/USD,173.21,173.36,171.66,172.41,26383.78,153.25
1571439600,18/10/2019 23:00,ETH/USD,174.14,174.21,172.63,173.21,41602.08,240.36
1571436000,18/10/2019 22:00,ETH/USD,173.43,174.14,173.19,174.14,14493.66,83.41
1571432400,18/10/2019 21:00,ETH/USD,174.31,174.31,173.18,173.43,29840.97,172
1571428800,18/10/2019 20:00,ETH/USD,174.43,174.74,173.62,174.31,45347.22,260.37
1571425200,18/10/2019 19:00,ETH/USD,173.72,174.83,173.72,174.43,126734.17,727.08
1571421600,18/10/2019 18:00,ETH/USD,173,175.64,173,173.72,403257.35,2311.05
1571418000,18/10/2019 17:00,ETH/USD,172.65,173.46,172.18,173,68486.13,396.64
1571414400,18/10/2019 16:00,ETH/USD,172.01,173.39,172.01,172.65,58249.87,336.85
1571410800,18/10/2019 15:00,ETH/USD,171.58,172.77,171.56,172.01,170467.34,988.39
1571407200,18/10/2019 14:00,ETH/USD,171.97,172,170.93,171.58,118679.19,692.28
1571403600,18/10/2019 13:00,ETH/USD,171.73,172.13,171.55,171.97,65457.33,380.86
1571400000,18/10/2019 12:00,ETH/USD,172.02,172.8,171.55,171.73,348977.67,2028.88
1571396400,18/10/2019 11:00,ETH/USD,171.52,172.65,171.49,172.02,185644.33,1078.95
1571392800,18/10/2019 10:00,ETH/USD,171.78,171.97,170.64,171.52,85959.9,502.17
1571389200,18/10/2019 9:00,ETH/USD,170.55,172.2,170.55,171.78,279769.68,1629.4
1571385600,18/10/2019 8:00,ETH/USD,172.88,172.88,168.34,170.55,1609899.46,9455.3
1571382000,18/10/2019 7:00,ETH/USD,173.67,174.04,172.82,172.88,319684.69,1845.95
1571378400,18/10/2019 6:00,ETH/USD,173.89,173.99,172.59,173.67,235814.97,1361.36
1571374800,18/10/2019 5:00,ETH/USD,175.94,175.94,173.32,173.89,342887.3,1969.58
1571371200,18/10/2019 4:00,ETH/USD,175.83,176.37,175.57,175.94,65600.12,373.01
1571367600,18/10/2019 3:00,ETH/USD,176.59,176.63,175.71,175.83,232041.44,1318.42
1571364000,18/10/2019 2:00,ETH/USD,177,177.4,176.27,176.59,59390.1,335.96
1571360400,18/10/2019 1:00,ETH/USD,176.91,177.23,176.26,177,42204.63,238.71
1571356800,18/10/2019 0:00,ETH/USD,177.51,177.51,176.49,176.91,37856.05,213.92
1571353200,17/10/2019 23:00,ETH/USD,176.44,177.56,176.44,177.51,282978.52,1598.14
1571349600,17/10/2019 22:00,ETH/USD,176.29,176.52,175.93,176.44,65327.14,370.52
1571346000,17/10/2019 21:00,ETH/USD,176.3,176.3,175.02,176.29,373482,2123.11
1571342400,17/10/2019 20:00,ETH/USD,176.69,177.11,176.28,176.3,186338.45,1053.75
1571338800,17/10/2019 19:00,ETH/USD,177.53,177.53,176.42,176.69,299566.29,1689.91
1571335200,17/10/2019 18:00,ETH/USD,177.77,177.99,177.27,177.53,39913.63,224.74
1571331600,17/10/2019 17:00,ETH/USD,177.57,177.95,177.31,177.77,29359.29,165.31
1571328000,17/10/2019 16:00,ETH/USD,177.33,179.17,176.92,177.57,483713.46,2709.45
1571324400,17/10/2019 15:00,ETH/USD,176.84,177.96,176.83,177.33,113464.58,640.4
1571320800,17/10/2019 14:00,ETH/USD,176.69,176.84,176.02,176.84,36408.58,206.31
1571317200,17/10/2019 13:00,ETH/USD,176.43,177.61,176.43,176.69,367979.02,2078.84
1571313600,17/10/2019 12:00,ETH/USD,176.33,176.46,175.7,176.43,50332.59,285.83
1571310000,17/10/2019 11:00,ETH/USD,176.54,177.4,176.23,176.33,144017.39,814.13
1571306400,17/10/2019 10:00,ETH/USD,176.52,177.71,176.48,176.54,227805.79,1285.84
1571302800,17/10/2019 9:00,ETH/USD,176.2,176.8,175.8,176.52,238669.12,1354.86
1571299200,17/10/2019 8:00,ETH/USD,174.4,176.65,174.31,176.2,224742.97,1278.5
1571295600,17/10/2019 7:00,ETH/USD,173.7,174.55,173.7,174.4,59162.06,339.86
1571292000,17/10/2019 6:00,ETH/USD,174.07,174.31,173.7,173.7,192296.08,1106.81
1571288400,17/10/2019 5:00,ETH/USD,172.82,174.07,172.78,174.07,38833.86,223.64
1571284800,17/10/2019 4:00,ETH/USD,173.64,173.92,172.82,172.82,15835.71,91.36
1571281200,17/10/2019 3:00,ETH/USD,173.81,174.1,173.64,173.64,19576.24,112.54
1571277600,17/10/2019 2:00,ETH/USD,173.75,174.3,173.55,173.81,30653.42,176.23
1571274000,17/10/2019 1:00,ETH/USD,173.72,174.22,173.7,173.75,13421.86,77.14
1571270400,17/10/2019 0:00,ETH/USD,174.75,174.75,173.51,173.72,21138.09,121.31
1571266800,16/10/2019 23:00,ETH/USD,174.68,175.68,174.68,174.75,44774.44,255.35
1571263200,16/10/2019 22:00,ETH/USD,174.11,174.77,173.93,174.68,23829.77,136.66
1571259600,16/10/2019 21:00,ETH/USD,174.54,174.54,173.64,174.11,145257.53,833.41
1571256000,16/10/2019 20:00,ETH/USD,173.31,174.54,173.23,174.54,37288.68,214.68
1571252400,16/10/2019 19:00,ETH/USD,173.26,173.62,172.59,173.31,61828.15,357.16
1571248800,16/10/2019 18:00,ETH/USD,173.83,173.83,173.26,173.26,20196.95,116.37
1571245200,16/10/2019 17:00,ETH/USD,173.73,174.3,173,173.83,145255.01,834.8
1571241600,16/10/2019 16:00,ETH/USD,173.29,174.88,171.39,173.73,412144.29,2373.5
1571238000,16/10/2019 15:00,ETH/USD,173.3,174.65,173.1,173.29,108012.25,620.67
1571234400,16/10/2019 14:00,ETH/USD,174.28,174.28,172.4,173.3,184944.66,1066.95
1571230800,16/10/2019 13:00,ETH/USD,174.06,174.8,173.53,174.28,384905.39,2211.41
1571227200,16/10/2019 12:00,ETH/USD,176.5,176.72,172.52,174.06,787124.28,4513.64
1571223600,16/10/2019 11:00,ETH/USD,179.22,179.22,175.63,176.5,477704.4,2697.43
1571220000,16/10/2019 10:00,ETH/USD,179.16,179.51,178.65,179.22,162699.62,908.68
1571216400,16/10/2019 9:00,ETH/USD,179.09,179.16,178.4,179.16,104871.19,586.93
1571212800,16/10/2019 8:00,ETH/USD,178.56,179.18,178.19,179.09,58520.91,327.76
1571209200,16/10/2019 7:00,ETH/USD,178.86,179.37,178.51,178.56,106404.17,594.96
1571205600,16/10/2019 6:00,ETH/USD,180.04,180.15,178.62,178.86,81743.25,455.95
1571202000,16/10/2019 5:00,ETH/USD,179.89,180.08,179.38,180.04,25013.89,139.25
1571198400,16/10/2019 4:00,ETH/USD,179.53,180.21,179.38,179.89,14650.88,81.49
1571194800,16/10/2019 3:00,ETH/USD,179.32,179.63,179.17,179.53,145788.81,812.71
1571191200,16/10/2019 2:00,ETH/USD,180.04,180.06,179.3,179.32,46401.92,258.33
1571187600,16/10/2019 1:00,ETH/USD,180.12,180.51,179.92,180.04,98772.27,548.22
1571184000,16/10/2019 0:00,ETH/USD,180.67,181.2,179.8,180.12,454129.21,2518.42
1571180400,15/10/2019 23:00,ETH/USD,179.52,180.69,179.1,180.67,76702.09,425.9
1571176800,15/10/2019 22:00,ETH/USD,178.87,179.63,178.84,179.52,35695.14,199.11
1571173200,15/10/2019 21:00,ETH/USD,178.36,178.92,177.57,178.87,648639.23,3637.73
1571169600,15/10/2019 20:00,ETH/USD,180.25,180.25,178.36,178.36,275137.78,1535.16
1571166000,15/10/2019 19:00,ETH/USD,180.51,180.81,179.89,180.25,101895.12,565.41
1571162400,15/10/2019 18:00,ETH/USD,180.08,180.56,179.39,180.51,107967.43,599.45
1571158800,15/10/2019 17:00,ETH/USD,180.21,180.8,179.3,180.08,658360.19,3652.86
1571155200,15/10/2019 16:00,ETH/USD,183.76,183.79,177.27,180.21,1491066.41,8283.5
1571151600,15/10/2019 15:00,ETH/USD,182.07,184.57,181.37,183.76,529153.44,2884.45
1571148000,15/10/2019 14:00,ETH/USD,183.7,183.81,180.55,182.07,425766.88,2331.6
1571144400,15/10/2019 13:00,ETH/USD,183.99,184.29,183.24,183.7,77093.14,419.69
1571140800,15/10/2019 12:00,ETH/USD,183.66,184.35,183.05,183.99,184968.37,1008.41
1571137200,15/10/2019 11:00,ETH/USD,184.17,184.28,183.57,183.66,73593.66,400.22
1571133600,15/10/2019 10:00,ETH/USD,182.7,184.54,182.48,184.17,532408.06,2893.33
1571130000,15/10/2019 9:00,ETH/USD,183.13,183.52,182.63,182.7,176674.95,965.75
1571126400,15/10/2019 8:00,ETH/USD,183.45,183.69,182.17,183.13,389250.94,2127.77
1571122800,15/10/2019 7:00,ETH/USD,184.2,184.72,183.31,183.45,305538.68,1660.05
1571119200,15/10/2019 6:00,ETH/USD,185.49,185.67,184.2,184.2,92439.3,500.62
1571115600,15/10/2019 5:00,ETH/USD,185.14,185.49,184.83,185.49,20795.49,112.38
1571112000,15/10/2019 4:00,ETH/USD,185.13,185.14,182.83,185.14,252940.94,1375.53
1571108400,15/10/2019 3:00,ETH/USD,186.67,186.71,185.02,185.13,188379.92,1013.92
1571104800,15/10/2019 2:00,ETH/USD,186.31,186.79,185.95,186.67,33622.35,180.42
1571101200,15/10/2019 1:00,ETH/USD,186.54,186.99,186.12,186.31,137064.71,734.77
1571097600,15/10/2019 0:00,ETH/USD,186.74,188.52,186.22,186.54,265402.32,1412.96
1571094000,14/10/2019 23:00,ETH/USD,186.38,186.87,186.09,186.74,76097.14,407.93
1571090400,14/10/2019 22:00,ETH/USD,186.39,186.57,185.85,186.38,19612.8,105.33
1571086800,14/10/2019 21:00,ETH/USD,187.04,187.26,185.4,186.39,184903.85,993.78
1571083200,14/10/2019 20:00,ETH/USD,186.09,187.23,186.09,187.04,192826.77,1032.65
1571079600,14/10/2019 19:00,ETH/USD,186.84,187.15,185.71,186.09,71929.03,386.23
1571076000,14/10/2019 18:00,ETH/USD,186.41,187.26,186.34,186.84,123386.32,660.33
1571072400,14/10/2019 17:00,ETH/USD,185.76,187.89,185.69,186.41,280415.4,1501.23
1571068800,14/10/2019 16:00,ETH/USD,181.93,186.56,180.9,185.76,793237.19,4291.01
1571065200,14/10/2019 15:00,ETH/USD,182.54,182.93,181.6,181.93,122835.84,673.89
1571061600,14/10/2019 14:00,ETH/USD,183.46,183.48,182.49,182.54,67935.2,371.6
1571058000,14/10/2019 13:00,ETH/USD,182.39,183.59,182.39,183.46,178811.86,976.37
1571054400,14/10/2019 12:00,ETH/USD,182.99,182.99,181.77,182.39,231193.69,1266.16
1571050800,14/10/2019 11:00,ETH/USD,183.04,183.35,182.77,182.99,186030.96,1015.56
1571047200,14/10/2019 10:00,ETH/USD,183.21,183.86,182.89,183.04,53166.75,289.86
1571043600,14/10/2019 9:00,ETH/USD,183.73,184.19,182.99,183.21,65961.78,358.73
1571040000,14/10/2019 8:00,ETH/USD,182.68,183.73,182.63,183.73,82424.25,449.55
1571036400,14/10/2019 7:00,ETH/USD,183.41,183.57,182.51,182.68,303738.89,1660.61
1571032800,14/10/2019 6:00,ETH/USD,183.37,184.27,183.16,183.41,83730.11,456.07
1571029200,14/10/2019 5:00,ETH/USD,182.27,183.63,182.15,183.37,86952.47,475.38
1571025600,14/10/2019 4:00,ETH/USD,182.51,182.64,181.91,182.27,31566.92,173.27
1571022000,14/10/2019 3:00,ETH/USD,182.73,183.06,182.51,182.51,61602.74,336.98
1571018400,14/10/2019 2:00,ETH/USD,182.12,183.03,182.11,182.73,30289.62,165.94
1571014800,14/10/2019 1:00,ETH/USD,181.37,182.46,181.23,182.12,53716.05,295.74
1571011200,14/10/2019 0:00,ETH/USD,181.18,181.4,180.67,181.37,51214.72,282.83
1571007600,13/10/2019 23:00,ETH/USD,181.69,182.24,181.15,181.18,39677.87,218.49
1571004000,13/10/2019 22:00,ETH/USD,181.15,181.94,180.54,181.69,95922.97,528.87
1571000400,13/10/2019 21:00,ETH/USD,180.65,181.15,180.3,181.15,44927.79,248.62
1570996800,13/10/2019 20:00,ETH/USD,183.35,183.35,178.66,180.65,496119.57,2753.35
1570993200,13/10/2019 19:00,ETH/USD,183.76,183.77,183.07,183.35,143443.94,781.41
1570989600,13/10/2019 18:00,ETH/USD,183.88,184.25,183.46,183.76,41643.56,226.2
1570986000,13/10/2019 17:00,ETH/USD,183.96,184.17,183.44,183.88,103523.52,563.39
1570982400,13/10/2019 16:00,ETH/USD,184.24,184.85,183.82,183.96,134082.61,727.69
1570978800,13/10/2019 15:00,ETH/USD,183.76,184.27,183.47,184.24,162823.56,885.23
1570975200,13/10/2019 14:00,ETH/USD,183.74,183.99,182.7,183.76,18049.09,98.36
1570971600,13/10/2019 13:00,ETH/USD,183.76,184.3,183.64,183.74,547164.36,2974.34
1570968000,13/10/2019 12:00,ETH/USD,182.7,184.52,182.7,183.76,64955.16,353.94
1570964400,13/10/2019 11:00,ETH/USD,181.99,183.44,181.76,182.7,46093.7,252.33
1570960800,13/10/2019 10:00,ETH/USD,181.89,182.5,181.72,181.99,46301.57,254.48
1570957200,13/10/2019 9:00,ETH/USD,182.09,182.5,181.8,181.89,76907.31,422.62
1570953600,13/10/2019 8:00,ETH/USD,181.49,182.19,181.2,182.09,49322.51,271.15
1570950000,13/10/2019 7:00,ETH/USD,180.93,181.76,180.93,181.49,42246.3,233.09
1570946400,13/10/2019 6:00,ETH/USD,181.39,181.6,180.49,180.93,13336.8,73.59
1570942800,13/10/2019 5:00,ETH/USD,181.26,181.57,180.51,181.39,81522.46,450.47
1570939200,13/10/2019 4:00,ETH/USD,182.16,182.25,181.26,181.26,13883.98,76.33
1570935600,13/10/2019 3:00,ETH/USD,182.15,182.28,181.76,182.16,14106.19,77.51
1570932000,13/10/2019 2:00,ETH/USD,182.24,182.94,182.13,182.15,11505.38,63.07
1570928400,13/10/2019 1:00,ETH/USD,180.92,183.7,180.87,182.24,74716.99,409.58
1570924800,13/10/2019 0:00,ETH/USD,180.02,181.17,178.34,180.92,149960.46,834.86
1570921200,12/10/2019 23:00,ETH/USD,180.78,181.23,179.77,180.02,93917.51,519.96
1570917600,12/10/2019 22:00,ETH/USD,180.53,181.59,180.49,180.78,133472.35,737.42
1570914000,12/10/2019 21:00,ETH/USD,180.43,180.66,179.89,180.53,30047.32,166.64
1570910400,12/10/2019 20:00,ETH/USD,179.79,180.79,179.24,180.43,59140.98,328.59
1570906800,12/10/2019 19:00,ETH/USD,180.5,180.5,177.23,179.79,605906.25,3387.99
1570903200,12/10/2019 18:00,ETH/USD,183.01,183.01,180.26,180.5,150579.32,830.25
1570899600,12/10/2019 17:00,ETH/USD,183.32,183.67,182.79,183.01,34397.03,187.96
1570896000,12/10/2019 16:00,ETH/USD,183.59,184.25,182.85,183.32,89635.25,488.94
1570892400,12/10/2019 15:00,ETH/USD,184.13,184.21,183.16,183.59,19411.91,105.7
1570888800,12/10/2019 14:00,ETH/USD,183.2,184.21,182.57,184.13,109142.27,595.02
1570885200,12/10/2019 13:00,ETH/USD,183.74,184.19,182.82,183.2,62170.93,339.86
1570881600,12/10/2019 12:00,ETH/USD,183.22,183.74,182.87,183.74,9677.09,52.79
1570878000,12/10/2019 11:00,ETH/USD,182.99,183.46,182.69,183.22,21228.87,115.98
1570874400,12/10/2019 10:00,ETH/USD,183.88,183.88,181.98,182.99,206167.19,1129.37
1570870800,12/10/2019 9:00,ETH/USD,184.09,184.87,183.86,183.88,24936.27,135.34
1570867200,12/10/2019 8:00,ETH/USD,183.91,184.34,183.51,184.09,40435.03,219.61
1570863600,12/10/2019 7:00,ETH/USD,183.95,184.2,183.19,183.91,13060.54,71.1
1570860000,12/10/2019 6:00,ETH/USD,184.17,184.39,183.69,183.95,38515.03,209.24
1570856400,12/10/2019 5:00,ETH/USD,183.48,184.83,183.48,184.17,77961.32,423.31
1570852800,12/10/2019 4:00,ETH/USD,182.96,184.32,182.96,183.48,135483.7,738.57
1570849200,12/10/2019 3:00,ETH/USD,182.81,183.64,182.52,182.96,163495.52,893.2
1570845600,12/10/2019 2:00,ETH/USD,183.08,183.99,182.75,182.81,54670.31,298.04
1570842000,12/10/2019 1:00,ETH/USD,181.96,183.39,181.55,183.08,275446.17,1508.65
1570838400,12/10/2019 0:00,ETH/USD,180.84,182.8,180.65,181.96,153089.26,842.83
1570834800,11/10/2019 23:00,ETH/USD,181.12,181.61,179.77,180.84,130691.07,722.67
1570831200,11/10/2019 22:00,ETH/USD,180.98,181.97,180.74,181.12,43288.5,238.54
1570827600,11/10/2019 21:00,ETH/USD,181.8,181.92,179.49,180.98,589267.1,3273.81
1570824000,11/10/2019 20:00,ETH/USD,181.99,182.48,181.41,181.8,191626.13,1052.78
1570820400,11/10/2019 19:00,ETH/USD,181.25,181.99,180.56,181.99,95738.25,528.35
1570816800,11/10/2019 18:00,ETH/USD,181.77,182.29,179.73,181.25,697764.71,3848.85
1570813200,11/10/2019 17:00,ETH/USD,182.35,182.8,181.5,181.77,564756.27,3106.42
1570809600,11/10/2019 16:00,ETH/USD,184.86,184.94,178.91,182.35,1438517.49,7925.02
1570806000,11/10/2019 15:00,ETH/USD,184.43,185.02,183.51,184.86,88644.77,480.78
1570802400,11/10/2019 14:00,ETH/USD,186.14,186.14,184,184.43,690619.26,3744.01
1570798800,11/10/2019 13:00,ETH/USD,185.13,186.14,184.86,186.14,181283.85,978.31
1570795200,11/10/2019 12:00,ETH/USD,184.29,185.77,183.27,185.13,390251.19,2117.43
1570791600,11/10/2019 11:00,ETH/USD,186.3,186.45,182.67,184.29,343492.45,1864.43
1570788000,11/10/2019 10:00,ETH/USD,185.8,186.69,185.69,186.3,59217.37,318.1
1570784400,11/10/2019 9:00,ETH/USD,186.18,186.7,185.5,185.8,86801.8,466.08
1570780800,11/10/2019 8:00,ETH/USD,186.61,186.62,183.96,186.18,590295.95,3182.86
1570777200,11/10/2019 7:00,ETH/USD,187.49,187.49,186.36,186.61,494492.6,2645.92
1570773600,11/10/2019 6:00,ETH/USD,188.68,188.68,184.53,187.49,807504.45,4332.23
1570770000,11/10/2019 5:00,ETH/USD,196.23,197.17,186.75,188.68,2100391.6,11076.92
1570766400,11/10/2019 4:00,ETH/USD,192.94,197.9,192.41,196.23,619350.88,3163.37
1570762800,11/10/2019 3:00,ETH/USD,190.9,193.4,190.44,192.94,97098.41,505.6
1570759200,11/10/2019 2:00,ETH/USD,191.3,191.47,190.3,190.9,98073.49,513.78
1570755600,11/10/2019 1:00,ETH/USD,190.4,191.3,189.31,191.3,77717.56,409.16
1570752000,11/10/2019 0:00,ETH/USD,191.64,192.31,189.64,190.4,192001.75,1007.47
1570748400,10/10/2019 23:00,ETH/USD,192.32,192.45,190.9,191.64,43432.62,226.6
1570744800,10/10/2019 22:00,ETH/USD,192.41,193.05,191.52,192.32,63771.48,331.33
1570741200,10/10/2019 21:00,ETH/USD,192.2,193.73,191.9,192.41,89016.44,461.5
1570737600,10/10/2019 20:00,ETH/USD,192.26,192.59,191.74,192.2,41146.05,214.07
1570734000,10/10/2019 19:00,ETH/USD,191.46,192.41,191.46,192.26,46754.83,243.54
1570730400,10/10/2019 18:00,ETH/USD,190.52,191.76,190.15,191.46,151183.99,790.67
1570726800,10/10/2019 17:00,ETH/USD,192.07,192.17,190.22,190.52,142268.5,744.35
1570723200,10/10/2019 16:00,ETH/USD,192.65,193.84,191.47,192.07,259688.77,1348.32
1570719600,10/10/2019 15:00,ETH/USD,192.07,192.96,191.08,192.65,79815.33,414.65
1570716000,10/10/2019 14:00,ETH/USD,191.64,192.69,190.65,192.07,241215.68,1259.15
1570712400,10/10/2019 13:00,ETH/USD,189.6,192.12,188.73,191.64,751696.45,3943.38
1570708800,10/10/2019 12:00,ETH/USD,189.95,189.95,188,189.6,407819.49,2157.78
1570705200,10/10/2019 11:00,ETH/USD,189.69,190.57,189.36,189.95,116065.72,611.23
1570701600,10/10/2019 10:00,ETH/USD,189.63,189.71,187.3,189.69,287492.21,1527.96
1570698000,10/10/2019 9:00,ETH/USD,190.63,190.63,188.08,189.63,222232.48,1172.85
1570694400,10/10/2019 8:00,ETH/USD,192.7,193.02,190.14,190.63,197000.42,1029.57
1570690800,10/10/2019 7:00,ETH/USD,193.53,193.83,192.37,192.7,54957.58,284.51
1570687200,10/10/2019 6:00,ETH/USD,193.16,194.05,192.52,193.53,45986.78,237.91
1570683600,10/10/2019 5:00,ETH/USD,193.88,193.93,192.68,193.16,129134.56,668.25
1570680000,10/10/2019 4:00,ETH/USD,193.68,194.81,193.51,193.88,89058.68,458.74
1570676400,10/10/2019 3:00,ETH/USD,192.95,194.4,192.83,193.68,194317.06,1004.03
1570672800,10/10/2019 2:00,ETH/USD,193.01,193.2,191.94,192.95,99260.76,515.24
1570669200,10/10/2019 1:00,ETH/USD,193.43,193.83,192.62,193.01,55362.09,287.02
1570665600,10/10/2019 0:00,ETH/USD,193.18,194.49,192.86,193.43,146871.46,759.56
1570662000,9/10/2019 23:00,ETH/USD,193.38,196,193.18,193.18,303657.47,1557.44
1570658400,9/10/2019 22:00,ETH/USD,191.07,194.64,191.07,193.38,289253.36,1498.04
