unix,date,symbol,open,high,low,close,Volume BCH,Volume USD
1568422800,14/9/2019 1:00,BCH/USD,298.32,298.53,298.32,298.53,143.76,0.4816
1568419200,14/9/2019 0:00,BCH/USD,298.26,299.31,298.26,298.32,18962.24,63.43
1568415600,13/9/2019 23:00,BCH/USD,297.79,298.65,297.48,298.26,3971.82,13.32
1568412000,13/9/2019 22:00,BCH/USD,298.24,299.15,296.2,297.79,91116.34,306.49
1568408400,13/9/2019 21:00,BCH/USD,297.6,298.82,297.6,298.24,27300.68,91.52
1568404800,13/9/2019 20:00,BCH/USD,295.87,297.78,295.87,297.6,42218.9,142.37
1568401200,13/9/2019 19:00,BCH/USD,295.65,295.95,295.65,295.87,2940.6,9.938
1568397600,13/9/2019 18:00,BCH/USD,296.16,296.16,295.65,295.65,3171,10.72
1568394000,13/9/2019 17:00,BCH/USD,297.17,297.17,294.66,296.16,15844.51,53.57
1568390400,13/9/2019 16:00,BCH/USD,296.51,297.17,296.2,297.17,4573.79,15.42
1568386800,13/9/2019 15:00,BCH/USD,296.62,296.91,296.51,296.51,282.09,0.9508
1568383200,13/9/2019 14:00,BCH/USD,297.33,297.51,296.26,296.62,9572.59,32.24
1568379600,13/9/2019 13:00,BCH/USD,297.7,297.82,297.33,297.33,577.29,1.941
1568376000,13/9/2019 12:00,BCH/USD,295.84,297.7,295.79,297.7,23968.61,80.87
1568372400,13/9/2019 11:00,BCH/USD,296,296.51,294.73,295.84,30472.7,103.35
1568368800,13/9/2019 10:00,BCH/USD,296.65,296.89,295.98,296,20800.63,70.26
1568365200,13/9/2019 9:00,BCH/USD,297.62,297.62,296.65,296.65,8247.83,27.79
1568361600,13/9/2019 8:00,BCH/USD,297.15,297.99,296.15,297.62,45764.58,154.24
1568358000,13/9/2019 7:00,BCH/USD,297.44,297.44,296.65,297.15,16781.04,56.5
1568354400,13/9/2019 6:00,BCH/USD,297.48,298.23,297.29,297.44,10264.38,34.46
1568350800,13/9/2019 5:00,BCH/USD,298.7,298.7,297.28,297.48,7644.91,25.69
1568347200,13/9/2019 4:00,BCH/USD,299.23,299.23,298.7,298.7,58515.1,195.66
1568343600,13/9/2019 3:00,BCH/USD,299.03,299.23,298.76,299.23,1854.72,6.202
1568340000,13/9/2019 2:00,BCH/USD,298.71,299.03,298.71,299.03,1314.47,4.396
1568336400,13/9/2019 1:00,BCH/USD,299.16,299.16,298.7,298.71,14873.31,49.73
1568332800,13/9/2019 0:00,BCH/USD,300.71,300.73,299.16,299.16,496.69,1.659
1568329200,12/9/2019 23:00,BCH/USD,301.81,301.81,300.35,300.71,2296.98,7.639
1568325600,12/9/2019 22:00,BCH/USD,301.54,302.25,300.93,301.81,17919.4,59.45
1568322000,12/9/2019 21:00,BCH/USD,301.14,301.54,300.57,301.54,32556.3,108
1568318400,12/9/2019 20:00,BCH/USD,300,301.14,300,301.14,783.09,2.6
1568314800,12/9/2019 19:00,BCH/USD,301.1,301.11,300,300,4128.13,13.75
1568311200,12/9/2019 18:00,BCH/USD,300.39,301.87,299.92,301.1,19220.93,63.87
1568307600,12/9/2019 17:00,BCH/USD,299.39,300.39,299.02,300.39,51674.14,172.43
1568304000,12/9/2019 16:00,BCH/USD,299.93,299.93,298.4,299.39,23379.87,78.27
1568300400,12/9/2019 15:00,BCH/USD,299.85,300.14,298.64,299.93,33805.73,113.01
1568296800,12/9/2019 14:00,BCH/USD,300.91,300.91,299.01,299.85,16312.34,54.42
1568293200,12/9/2019 13:00,BCH/USD,298.44,300.93,298,300.91,73757.99,247.23
1568289600,12/9/2019 12:00,BCH/USD,297.73,298.7,297.73,298.44,20876.95,70
1568286000,12/9/2019 11:00,BCH/USD,295.58,297.73,295.58,297.73,7452.19,25.09
1568282400,12/9/2019 10:00,BCH/USD,295.62,295.62,295.57,295.58,1182.31,4
1568278800,12/9/2019 9:00,BCH/USD,297,297.42,295.62,295.62,8060.55,27.2
1568275200,12/9/2019 8:00,BCH/USD,294.65,297,294.65,297,2811.68,9.479
1568271600,12/9/2019 7:00,BCH/USD,295.27,295.35,294.64,294.65,1369.03,4.643
1568268000,12/9/2019 6:00,BCH/USD,295.91,296.03,295,295.27,25012.4,84.6
1568264400,12/9/2019 5:00,BCH/USD,295.8,296.54,295.71,295.91,6154.6,20.79
1568260800,12/9/2019 4:00,BCH/USD,296.96,297.08,295.8,295.8,8665.94,29.25
1568257200,12/9/2019 3:00,BCH/USD,297.05,297.05,296.96,296.96,912.32,3.072
1568253600,12/9/2019 2:00,BCH/USD,297.19,297.33,297.05,297.05,143.54,0.483
1568250000,12/9/2019 1:00,BCH/USD,297.46,298.14,297.19,297.19,13196.16,44.36
1568246400,12/9/2019 0:00,BCH/USD,299.26,300,297.46,297.46,5623.99,18.8
1568242800,11/9/2019 23:00,BCH/USD,297.94,300,297.35,299.26,14796.36,49.4
1568239200,11/9/2019 22:00,BCH/USD,297.58,298.23,296.8,297.94,23051.45,77.54
1568235600,11/9/2019 21:00,BCH/USD,296.64,298.35,296.64,297.58,8987.37,30.22
1568232000,11/9/2019 20:00,BCH/USD,296.07,296.64,295.4,296.64,10044.75,33.91
1568228400,11/9/2019 19:00,BCH/USD,295.83,296.07,294.77,296.07,950.91,3.212
1568224800,11/9/2019 18:00,BCH/USD,293.56,296.45,293.56,295.83,24062.79,81.49
1568221200,11/9/2019 17:00,BCH/USD,296.1,296.1,292.44,293.56,35225.24,120.18
1568217600,11/9/2019 16:00,BCH/USD,294.71,297.44,291.8,296.1,34895.35,118.61
1568214000,11/9/2019 15:00,BCH/USD,296.2,296.2,293.51,294.71,48380.17,163.97
1568210400,11/9/2019 14:00,BCH/USD,298.27,299.73,293.4,296.2,109414.45,370.63
1568206800,11/9/2019 13:00,BCH/USD,299.55,299.55,298.27,298.27,1155.81,3.873
1568203200,11/9/2019 12:00,BCH/USD,300.11,300.11,298.45,299.55,14972.53,50.04
1568199600,11/9/2019 11:00,BCH/USD,300.59,300.96,300.11,300.11,6160.51,20.49
1568196000,11/9/2019 10:00,BCH/USD,299.1,301.46,299.1,300.59,11119.03,36.92
1568192400,11/9/2019 9:00,BCH/USD,299.11,299.85,299.02,299.1,9755.7,32.58
1568188800,11/9/2019 8:00,BCH/USD,300.79,301.37,299.11,299.11,12462.35,41.56
1568185200,11/9/2019 7:00,BCH/USD,300.27,301.73,300.27,300.79,1239.84,4.112
1568181600,11/9/2019 6:00,BCH/USD,302.29,302.29,295.94,300.27,73918.54,247.91
1568178000,11/9/2019 5:00,BCH/USD,301.88,302.66,301.03,302.29,14891.18,49.26
1568174400,11/9/2019 4:00,BCH/USD,302.83,302.83,301.21,301.88,4480.62,14.85
1568170800,11/9/2019 3:00,BCH/USD,301.96,303.53,301.96,302.83,2104.62,6.948
1568167200,11/9/2019 2:00,BCH/USD,303.95,303.95,300.81,301.96,23361.95,77.55
1568163600,11/9/2019 1:00,BCH/USD,305.21,305.21,303.9,303.95,6685.37,21.97
1568160000,11/9/2019 0:00,BCH/USD,303,306.66,303,305.21,58752.59,192.24
1568156400,10/9/2019 23:00,BCH/USD,302.42,303.09,301.81,303,11803.3,39.01
1568152800,10/9/2019 22:00,BCH/USD,303.7,303.7,302.42,302.42,531.52,1.752
1568149200,10/9/2019 21:00,BCH/USD,301.88,303.7,301.65,303.7,6905.35,22.83
1568145600,10/9/2019 20:00,BCH/USD,302.05,302.3,301.34,301.88,9938.55,32.94
1568142000,10/9/2019 19:00,BCH/USD,301.17,302.12,295.02,302.05,143104.44,477.15
1568138400,10/9/2019 18:00,BCH/USD,302.05,302.05,301.17,301.17,1594.8,5.287
1568134800,10/9/2019 17:00,BCH/USD,304.03,304.23,301.58,302.05,8406.49,27.73
1568131200,10/9/2019 16:00,BCH/USD,302.22,304.03,302.22,304.03,2571.94,8.461
1568127600,10/9/2019 15:00,BCH/USD,304.01,304.01,302.12,302.22,25042.88,82.83
1568124000,10/9/2019 14:00,BCH/USD,303.53,304.63,300.51,304.01,31988.01,105.59
1568120400,10/9/2019 13:00,BCH/USD,306.54,306.54,302.38,303.53,29790.07,97.91
1568116800,10/9/2019 12:00,BCH/USD,305.37,307.06,305.09,306.54,12750.45,41.58
1568113200,10/9/2019 11:00,BCH/USD,304.67,305.59,304.67,305.37,3389.24,11.09
1568109600,10/9/2019 10:00,BCH/USD,306.73,306.73,304.67,304.67,3669.78,12.03
1568106000,10/9/2019 9:00,BCH/USD,305.87,307.27,303.54,306.73,15001.57,49.13
1568102400,10/9/2019 8:00,BCH/USD,307.6,307.6,305.87,305.87,12459.81,40.62
1568098800,10/9/2019 7:00,BCH/USD,306.67,307.6,304.85,307.6,2149.89,7.031
1568095200,10/9/2019 6:00,BCH/USD,306.3,306.67,305.45,306.67,963.17,3.149
1568091600,10/9/2019 5:00,BCH/USD,307.42,307.94,306.3,306.3,2373.82,7.722
1568088000,10/9/2019 4:00,BCH/USD,305.93,308.26,305.93,307.42,4478.2,14.57
1568084400,10/9/2019 3:00,BCH/USD,307.57,307.57,305.93,305.93,3215.52,10.5
1568080800,10/9/2019 2:00,BCH/USD,309.35,309.79,307.13,307.57,13686.97,44.32
1568077200,10/9/2019 1:00,BCH/USD,306.97,310.74,306.97,309.35,50566.08,163.34
1568073600,10/9/2019 0:00,BCH/USD,304.99,306.97,304.34,306.97,1762.61,5.786
1568070000,9/9/2019 23:00,BCH/USD,306.38,306.65,304.99,304.99,29506.04,96.33
1568066400,9/9/2019 22:00,BCH/USD,304.24,307.18,304.24,306.38,94034.44,307.97
1568062800,9/9/2019 21:00,BCH/USD,304.35,304.94,304.11,304.24,1004.97,3.301
1568059200,9/9/2019 20:00,BCH/USD,305.01,305.27,303.71,304.35,27877.01,91.39
1568055600,9/9/2019 19:00,BCH/USD,304.75,305.27,304.09,305.01,6480.3,21.26
1568052000,9/9/2019 18:00,BCH/USD,304.69,305.45,304.69,304.75,800.28,2.623
1568048400,9/9/2019 17:00,BCH/USD,303,306.59,303,304.69,2651.2,8.678
1568044800,9/9/2019 16:00,BCH/USD,304.54,304.54,301.66,303,27748.33,91.67
1568041200,9/9/2019 15:00,BCH/USD,305.42,305.92,302.58,304.54,64695.33,212.94
1568037600,9/9/2019 14:00,BCH/USD,306.92,308,305.42,305.42,20519.8,66.84
1568034000,9/9/2019 13:00,BCH/USD,309.07,309.57,306.92,306.92,19257.18,62.52
1568030400,9/9/2019 12:00,BCH/USD,309.58,309.73,308.82,309.07,4362.85,14.1
1568026800,9/9/2019 11:00,BCH/USD,310.18,313.13,308.03,309.58,91552.74,293.84
1568023200,9/9/2019 10:00,BCH/USD,305.59,310.6,303.17,310.18,50344.78,163.99
1568019600,9/9/2019 9:00,BCH/USD,300.87,305.8,300.72,305.59,70374.99,232.36
1568016000,9/9/2019 8:00,BCH/USD,299.32,300.87,297.42,300.87,30941.54,103.41
1568012400,9/9/2019 7:00,BCH/USD,298.54,299.8,297.67,299.32,20377.79,68.08
1568008800,9/9/2019 6:00,BCH/USD,301.23,302,298.27,298.54,195960.08,652.48
1568005200,9/9/2019 5:00,BCH/USD,300.88,302.61,300.88,301.23,5984.89,19.84
1568001600,9/9/2019 4:00,BCH/USD,301.26,301.6,299.44,300.88,8399.51,27.92
1567998000,9/9/2019 3:00,BCH/USD,302.21,302.89,300.2,301.26,25234.76,83.69
1567994400,9/9/2019 2:00,BCH/USD,305.76,306.57,300.68,302.21,45280.65,149.47
1567990800,9/9/2019 1:00,BCH/USD,305.6,306.4,304.78,305.76,18307.45,59.88
1567987200,9/9/2019 0:00,BCH/USD,306.47,307.83,305.6,305.6,12418.11,40.45
1567983600,8/9/2019 23:00,BCH/USD,305,308.2,305,306.47,31460.49,102.72
1567980000,8/9/2019 22:00,BCH/USD,305,305.23,304.71,305,13971.79,45.79
1567976400,8/9/2019 21:00,BCH/USD,303.72,305,303.28,305,7185.75,23.66
1567972800,8/9/2019 20:00,BCH/USD,302.7,304.26,302.63,303.72,11129.15,36.67
1567969200,8/9/2019 19:00,BCH/USD,303.44,304.35,302.2,302.7,13293.05,43.82
1567965600,8/9/2019 18:00,BCH/USD,302.71,305.55,302.71,303.44,37911.65,124.62
1567962000,8/9/2019 17:00,BCH/USD,305.48,305.48,302.59,302.71,106328.6,350
1567958400,8/9/2019 16:00,BCH/USD,306.5,307.42,303,305.48,74004.01,242.19
1567954800,8/9/2019 15:00,BCH/USD,306.53,306.66,303.64,306.5,131371.52,429.41
1567951200,8/9/2019 14:00,BCH/USD,301.45,307.4,301,306.53,79801.07,261.95
1567947600,8/9/2019 13:00,BCH/USD,301.03,302.64,301.03,301.45,24050.07,79.69
1567944000,8/9/2019 12:00,BCH/USD,301.11,302.83,300.6,301.03,142973.14,474.13
1567940400,8/9/2019 11:00,BCH/USD,304.42,304.99,293.72,301.11,233814.05,779.74
1567936800,8/9/2019 10:00,BCH/USD,304.76,307.67,303.87,304.42,44505.39,145.46
1567933200,8/9/2019 9:00,BCH/USD,304.7,305.22,304.25,304.76,7508.89,24.66
1567929600,8/9/2019 8:00,BCH/USD,306.32,306.32,303.02,304.7,23254.17,76.58
1567926000,8/9/2019 7:00,BCH/USD,307.56,307.77,305.75,306.32,8174.72,26.64
1567922400,8/9/2019 6:00,BCH/USD,307.42,307.98,306.85,307.56,17091.95,55.58
1567918800,8/9/2019 5:00,BCH/USD,307.89,308.6,306.94,307.42,55689.71,180.71
1567915200,8/9/2019 4:00,BCH/USD,309.68,310.98,307.63,307.89,42077.29,136.15
1567911600,8/9/2019 3:00,BCH/USD,301.83,310.79,301.6,309.68,308921.01,1006.27
1567908000,8/9/2019 2:00,BCH/USD,302.01,302.43,301.57,301.83,12253.83,40.6
1567904400,8/9/2019 1:00,BCH/USD,303.61,304,301.29,302.01,23607.11,78.06
1567900800,8/9/2019 0:00,BCH/USD,300.57,303.66,300.57,303.61,71301.24,235.79
1567897200,7/9/2019 23:00,BCH/USD,301.37,301.37,299.59,300.57,14017.17,46.68
1567893600,7/9/2019 22:00,BCH/USD,302.24,305.21,301.37,301.37,51145.8,168.36
1567890000,7/9/2019 21:00,BCH/USD,300,302.24,299.4,302.24,80576.01,268.1
1567886400,7/9/2019 20:00,BCH/USD,299.24,300.78,299.24,300,14893.84,49.6
1567882800,7/9/2019 19:00,BCH/USD,299.12,300.75,298.38,299.24,11084.57,36.99
1567879200,7/9/2019 18:00,BCH/USD,299.63,301.17,299.12,299.12,23760.63,79.17
1567875600,7/9/2019 17:00,BCH/USD,300.89,304.56,299.22,299.63,106997.7,354.69
1567872000,7/9/2019 16:00,BCH/USD,299.4,304.24,294.15,300.89,220300.63,733.17
1567868400,7/9/2019 15:00,BCH/USD,294.85,300.55,294.85,299.4,230275.98,773.03
1567864800,7/9/2019 14:00,BCH/USD,291.08,296.79,290.75,294.85,59014.04,200.74
1567861200,7/9/2019 13:00,BCH/USD,289.74,291.08,289.74,291.08,8104.85,27.88
1567857600,7/9/2019 12:00,BCH/USD,291,291.38,289.4,289.74,26130.08,89.94
1567854000,7/9/2019 11:00,BCH/USD,285.31,292.99,285.31,291,277224.4,951.87
1567850400,7/9/2019 10:00,BCH/USD,286.44,286.44,284.72,285.31,30099.32,105.58
1567846800,7/9/2019 9:00,BCH/USD,287.56,287.56,286.44,286.44,5481.35,19.12
1567843200,7/9/2019 8:00,BCH/USD,287.2,288,287.2,287.56,3626.51,12.6
1567839600,7/9/2019 7:00,BCH/USD,286.92,287.72,286.28,287.2,12794.99,44.61
1567836000,7/9/2019 6:00,BCH/USD,286.27,287.52,286.27,286.92,11891.9,41.42
1567832400,7/9/2019 5:00,BCH/USD,286.29,286.61,285.75,286.27,10317.04,36.08
1567828800,7/9/2019 4:00,BCH/USD,285.87,286.56,285.37,286.29,34347.62,120.12
1567825200,7/9/2019 3:00,BCH/USD,287.08,287.08,285.87,285.87,3646.88,12.72
1567821600,7/9/2019 2:00,BCH/USD,286.96,287.85,286.96,287.08,1340.63,4.662
1567818000,7/9/2019 1:00,BCH/USD,286.95,287.2,285.1,286.96,9513.54,33.27
1567814400,7/9/2019 0:00,BCH/USD,287,287.11,286.72,286.95,8730.27,30.43
1567810800,6/9/2019 23:00,BCH/USD,286.83,287.33,286.54,287,28121.13,98.03
1567807200,6/9/2019 22:00,BCH/USD,288,288,286.83,286.83,7262.72,25.25
1567803600,6/9/2019 21:00,BCH/USD,285.77,288,284.28,288,13686.82,47.98
1567800000,6/9/2019 20:00,BCH/USD,288.61,288.61,279.13,285.77,192894.5,683.94
1567796400,6/9/2019 19:00,BCH/USD,288.49,289.8,286.4,288.61,16506.45,57.35
1567792800,6/9/2019 18:00,BCH/USD,291.4,292.33,288.49,288.49,41156.95,141.82
1567789200,6/9/2019 17:00,BCH/USD,300.1,300.1,290.02,291.4,210491.25,715.62
1567785600,6/9/2019 16:00,BCH/USD,299.1,300.1,298.2,300.1,65901.82,220.89
1567782000,6/9/2019 15:00,BCH/USD,298.7,299.5,298.45,299.1,4543.03,15.18
1567778400,6/9/2019 14:00,BCH/USD,297.43,298.7,297.43,298.7,13675.2,45.79
1567774800,6/9/2019 13:00,BCH/USD,298.16,299,296.95,297.43,10470.18,35.21
1567771200,6/9/2019 12:00,BCH/USD,300.28,301.6,297.16,298.16,80082.4,267.02
1567767600,6/9/2019 11:00,BCH/USD,299.44,302.56,298.91,300.28,55107.48,182.73
1567764000,6/9/2019 10:00,BCH/USD,295.12,302.09,295.12,299.44,200903.52,670.58
1567760400,6/9/2019 9:00,BCH/USD,294.72,295.6,294.59,295.12,3209.82,10.89
1567756800,6/9/2019 8:00,BCH/USD,295.98,296.59,294.72,294.72,4765.09,16.09
1567753200,6/9/2019 7:00,BCH/USD,296.09,296.1,293.91,295.98,210881.88,714.99
1567749600,6/9/2019 6:00,BCH/USD,296.55,297.21,295.79,296.09,200894.46,678.78
1567746000,6/9/2019 5:00,BCH/USD,297.29,297.78,296.36,296.55,22109.83,74.38
1567742400,6/9/2019 4:00,BCH/USD,294.05,297.6,294.05,297.29,8464.84,28.54
1567738800,6/9/2019 3:00,BCH/USD,295.09,295.9,294.05,294.05,14962.99,50.69
1567735200,6/9/2019 2:00,BCH/USD,292.76,295.09,292.76,295.09,2478.84,8.412
1567731600,6/9/2019 1:00,BCH/USD,292.5,293.33,292.5,292.76,2618.26,8.944
1567728000,6/9/2019 0:00,BCH/USD,292.32,293.41,292.32,292.5,6597.23,22.55
1567724400,5/9/2019 23:00,BCH/USD,290.96,293.23,290.96,292.32,52560.64,179.78
1567720800,5/9/2019 22:00,BCH/USD,288.93,290.96,288.93,290.96,10265.97,35.31
1567717200,5/9/2019 21:00,BCH/USD,288.16,288.93,288.16,288.93,17863.73,61.89
1567713600,5/9/2019 20:00,BCH/USD,287.31,288.16,287.31,288.16,3912.84,13.61
1567710000,5/9/2019 19:00,BCH/USD,288.35,289.44,286.8,287.31,61802.84,213.82
1567706400,5/9/2019 18:00,BCH/USD,286.82,288.67,286.82,288.35,20488.43,71.15
1567702800,5/9/2019 17:00,BCH/USD,287.76,287.76,285.66,286.82,33810.86,118.03
1567699200,5/9/2019 16:00,BCH/USD,289.38,289.38,286.84,287.76,42442.86,147.51
1567695600,5/9/2019 15:00,BCH/USD,287.81,289.4,287.6,289.38,8279.38,28.69
1567692000,5/9/2019 14:00,BCH/USD,290.44,290.44,287.66,287.81,16723.01,57.88
1567688400,5/9/2019 13:00,BCH/USD,291.67,291.67,289.72,290.44,32150.25,110.67
1567684800,5/9/2019 12:00,BCH/USD,290.26,291.67,288.87,291.67,32949.95,113.55
1567681200,5/9/2019 11:00,BCH/USD,292.89,293.08,289.66,290.26,19582.38,67.27
1567677600,5/9/2019 10:00,BCH/USD,292.76,293.29,287,292.89,162211.98,557.75
1567674000,5/9/2019 9:00,BCH/USD,293.88,295.09,292.33,292.76,19258.61,65.53
1567670400,5/9/2019 8:00,BCH/USD,293.37,294.53,293.01,293.88,4467.31,15.22
1567666800,5/9/2019 7:00,BCH/USD,293.5,293.85,293.04,293.37,9497.82,32.35
1567663200,5/9/2019 6:00,BCH/USD,296,296,292.65,293.5,40993.87,139.47
1567659600,5/9/2019 5:00,BCH/USD,294.92,296,294.27,296,6012.64,20.35
1567656000,5/9/2019 4:00,BCH/USD,292.41,294.92,292.41,294.92,10198.8,34.7
1567652400,5/9/2019 3:00,BCH/USD,293.66,293.66,292.41,292.41,3812.37,13.02
1567648800,5/9/2019 2:00,BCH/USD,292.67,294.48,292.67,293.66,7238.83,24.61
1567645200,5/9/2019 1:00,BCH/USD,293.26,293.35,292.53,292.67,2660.28,9.088
1567641600,5/9/2019 0:00,BCH/USD,294.65,294.9,292,293.26,3799.54,12.96
1567638000,4/9/2019 23:00,BCH/USD,292.76,294.65,292.76,294.65,7298.78,24.84
1567634400,4/9/2019 22:00,BCH/USD,296.71,296.99,292.76,292.76,25238.86,85.29
1567630800,4/9/2019 21:00,BCH/USD,296.58,296.95,296.58,296.71,1166.61,3.931
1567627200,4/9/2019 20:00,BCH/USD,297.92,300.16,296.58,296.58,88836.22,297.78
1567623600,4/9/2019 19:00,BCH/USD,296.4,299.28,296.4,297.92,28280.84,94.64
1567620000,4/9/2019 18:00,BCH/USD,297.01,297.52,295.36,296.4,15547.85,52.39
1567616400,4/9/2019 17:00,BCH/USD,295.84,297.69,295.84,297.01,15485.22,52.13
1567612800,4/9/2019 16:00,BCH/USD,293.5,297.05,293.5,295.84,72451.32,246.55
1567609200,4/9/2019 15:00,BCH/USD,293.7,294.14,292.88,293.5,70169.67,239.01
1567605600,4/9/2019 14:00,BCH/USD,293.1,294.25,293.1,293.7,21358.05,72.63
1567602000,4/9/2019 13:00,BCH/USD,295.35,295.35,292.45,293.1,202439.73,689.75
1567598400,4/9/2019 12:00,BCH/USD,297.33,297.33,295.35,295.35,131927.29,445.79
1567594800,4/9/2019 11:00,BCH/USD,298.75,298.75,297.33,297.33,3334.64,11.21
1567591200,4/9/2019 10:00,BCH/USD,296.95,298.75,295.17,298.75,5080.32,17.09
1567587600,4/9/2019 9:00,BCH/USD,296.06,297.24,296.06,296.95,29859.63,100.47
1567584000,4/9/2019 8:00,BCH/USD,298.28,298.28,294.61,296.06,8973.72,30.32
1567580400,4/9/2019 7:00,BCH/USD,299.76,299.76,297.5,298.28,10092.76,33.87
1567576800,4/9/2019 6:00,BCH/USD,298,299.76,297.52,299.76,29424.42,98.59
1567573200,4/9/2019 5:00,BCH/USD,298.66,298.77,298,298,9274.79,31.12
1567569600,4/9/2019 4:00,BCH/USD,299.44,299.67,298.51,298.66,2188.89,7.32
1567566000,4/9/2019 3:00,BCH/USD,297.85,299.44,297.85,299.44,1596.49,5.336
1567562400,4/9/2019 2:00,BCH/USD,298.36,298.36,297.85,297.85,7607.24,25.53
1567558800,4/9/2019 1:00,BCH/USD,301,301,296.92,298.36,190608.31,637.85
1567555200,4/9/2019 0:00,BCH/USD,300.59,301,300.06,301,6996.73,23.3
1567551600,3/9/2019 23:00,BCH/USD,303.47,303.8,299.8,300.59,272365.27,903.6
1567548000,3/9/2019 22:00,BCH/USD,302.59,303.6,302,303.47,3844.34,12.69
1567544400,3/9/2019 21:00,BCH/USD,304.01,304.01,302.13,302.59,11006.89,36.38
1567540800,3/9/2019 20:00,BCH/USD,303.12,304.48,303.12,304.01,3797.75,12.49
1567537200,3/9/2019 19:00,BCH/USD,303.11,303.98,303.03,303.12,5004.92,16.5
1567533600,3/9/2019 18:00,BCH/USD,302.05,304.06,302.05,303.11,18724.01,61.68
1567530000,3/9/2019 17:00,BCH/USD,304.13,304.63,301.67,302.05,8697.72,28.68
1567526400,3/9/2019 16:00,BCH/USD,300.82,306.01,300.49,304.13,95847.58,314.48
1567522800,3/9/2019 15:00,BCH/USD,301.84,302.87,300.24,300.82,20174.18,66.91
1567519200,3/9/2019 14:00,BCH/USD,299.73,305.96,299.73,301.84,107307,353.57
1567515600,3/9/2019 13:00,BCH/USD,298.51,301.6,297.97,299.73,84692.87,282.32
1567512000,3/9/2019 12:00,BCH/USD,296.76,299.35,296.35,298.51,19082.34,63.89
1567508400,3/9/2019 11:00,BCH/USD,295.83,297.8,295.83,296.76,16522.68,55.72
1567504800,3/9/2019 10:00,BCH/USD,296,296.12,293.91,295.83,9690.06,32.91
1567501200,3/9/2019 9:00,BCH/USD,296.39,297.03,296,296,5810.68,19.61
1567497600,3/9/2019 8:00,BCH/USD,295.25,296.5,295.25,296.39,11464.75,38.7
1567494000,3/9/2019 7:00,BCH/USD,296.4,296.4,294.72,295.25,13241.78,44.83
1567490400,3/9/2019 6:00,BCH/USD,296.85,296.85,295.94,296.4,19334.65,65.25
1567486800,3/9/2019 5:00,BCH/USD,296.42,297.45,296.42,296.85,6829.45,22.98
1567483200,3/9/2019 4:00,BCH/USD,298.4,298.4,296,296.42,35608.31,120.26
1567479600,3/9/2019 3:00,BCH/USD,296.24,298.67,296.24,298.4,17013.17,57.04
1567476000,3/9/2019 2:00,BCH/USD,299.03,299.03,295.29,296.24,11372.52,38.36
1567472400,3/9/2019 1:00,BCH/USD,294.31,299.03,292.53,299.03,95415.67,323.6
1567468800,3/9/2019 0:00,BCH/USD,294.18,294.82,293.89,294.31,5876.56,19.97
1567465200,2/9/2019 23:00,BCH/USD,295.12,295.36,293.71,294.18,3412.77,11.61
1567461600,2/9/2019 22:00,BCH/USD,293.01,295.59,293.01,295.12,55157.31,187.05
1567458000,2/9/2019 21:00,BCH/USD,293,294.79,293,293.01,7516.19,25.57
1567454400,2/9/2019 20:00,BCH/USD,290.73,295,290.73,293,9139.31,31.23
1567450800,2/9/2019 19:00,BCH/USD,291.87,291.87,290.73,290.73,2909.9,10
1567447200,2/9/2019 18:00,BCH/USD,291,294.99,290.32,291.87,68707.78,234.13
1567443600,2/9/2019 17:00,BCH/USD,286.3,291,286.3,291,40524.67,140.1
1567440000,2/9/2019 16:00,BCH/USD,285.89,287.8,285.89,286.3,15100.99,52.7
1567436400,2/9/2019 15:00,BCH/USD,286.54,286.54,285,285.89,4548.84,15.94
1567432800,2/9/2019 14:00,BCH/USD,288.15,290.23,285.82,286.54,34145.51,118.63
1567429200,2/9/2019 13:00,BCH/USD,287,288.32,286.75,288.15,27717.64,96.4
1567425600,2/9/2019 12:00,BCH/USD,287.72,287.72,286.2,287,20694.38,72.17
1567422000,2/9/2019 11:00,BCH/USD,286.72,287.72,286.72,287.72,20329.95,70.74
1567418400,2/9/2019 10:00,BCH/USD,287.2,288,286.29,286.72,59146.51,205.74
1567414800,2/9/2019 9:00,BCH/USD,281.38,288.06,281.38,287.2,27561.26,96.81
1567411200,2/9/2019 8:00,BCH/USD,281.91,281.91,280.89,281.38,8397.88,29.85
1567407600,2/9/2019 7:00,BCH/USD,281.26,281.91,281.26,281.91,1302.42,4.629
1567404000,2/9/2019 6:00,BCH/USD,281.79,282.2,281.08,281.26,14588.13,51.79
1567400400,2/9/2019 5:00,BCH/USD,282.61,282.61,281.79,281.79,2685.73,9.52
1567396800,2/9/2019 4:00,BCH/USD,282.05,282.68,281.48,282.61,4516.11,15.99
1567393200,2/9/2019 3:00,BCH/USD,281.76,282.79,281.76,282.05,5877.01,20.81
1567389600,2/9/2019 2:00,BCH/USD,281.33,281.76,280.16,281.76,12677.3,45.11
1567386000,2/9/2019 1:00,BCH/USD,282,282,281.21,281.33,5239.66,18.62
1567382400,2/9/2019 0:00,BCH/USD,281.49,282.3,281.49,282,5127.73,18.19
1567378800,1/9/2019 23:00,BCH/USD,283.26,283.26,279.08,281.49,103233.02,368.84
1567375200,1/9/2019 22:00,BCH/USD,281.05,283.58,280.76,283.26,8527.24,30.14
1567371600,1/9/2019 21:00,BCH/USD,281.6,283.24,281.05,281.05,23079.53,81.99
1567368000,1/9/2019 20:00,BCH/USD,281.97,281.97,281.18,281.6,4117.6,14.63
